what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1465522417957
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1465522417957
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1465522417957
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1465522417957
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1465522417957
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1465522417957
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1465522417957
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1465522417957
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1465522417957
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1465522417957
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1465522417957
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1465522417957
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1465522417957
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1465522417957
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1465522417957
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1465522417957
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1465522417957
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1465522417957
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1465522417957
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1465522417957
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1465522417957
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1465522417957
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1465522417957
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1465522417957
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1465522417957
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1465522417957
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1465522417957
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1465522417957
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1465522417957
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1465522417957
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1465522417957
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1465522417957
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1465522417957
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1465522417957
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1465522417957
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1465522417957
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1465522417957
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1465522417957
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1465522417957
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1465522417957
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1465522417957
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1465522417957
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1465522417957
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1465522417957
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1465522417957
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1465522417957
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1465522417957
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1465522417957
started,bundle,org.eclipse.dltk.core,2.0.1.v20100806-1245,"org.eclipse.dltk.core",1465522417957
started,bundle,org.eclipse.dltk.launching,2.0.0.v20100806-1245,"org.eclipse.dltk.launching",1465522417957
started,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1465522417957
os,sysinfo,,,"win32",1465522417973
arch,sysinfo,,,"x86_64",1465522417973
ws,sysinfo,,,"win32",1465522417973
locale,sysinfo,,,"en_US",1465522417973
processors,sysinfo,,,"4",1465522417973
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1465522417973
java.runtime.version,sysinfo,,,"1.8.0_91-b15",1465522417973
java.specification.name,sysinfo,,,"Java Platform API Specification",1465522417973
java.specification.vendor,sysinfo,,,"Oracle Corporation",1465522417973
java.specification.version,sysinfo,,,"1.8",1465522417973
java.vendor,sysinfo,,,"Oracle Corporation",1465522417973
java.version,sysinfo,,,"1.8.0_91",1465522417973
java.vm.info,sysinfo,,,"mixed mode",1465522417973
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1465522417973
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1465522417973
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1465522417973
java.vm.specification.version,sysinfo,,,"1.8",1465522417973
java.vm.vendor,sysinfo,,,"Oracle Corporation",1465522417973
java.vm.version,sysinfo,,,"25.91-b15",1465522417973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522426072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522432627
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522439777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522443100
started,bundle,com.roku.brightscript.plugin,1.0.0.201407311702,"com.roku.brightscript.plugin",1465522443178
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1465522443193
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1465522443240
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1465522443302
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1465522443318
activated,perspective,com.roku.brightscript.plugin,1.0.0.201407311702,"com.roku.brightscript.ide.eclipse.core.perspectives.BrightScriptPerspective",1465522443412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1465522443458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1465522443458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522445712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522460839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522461460
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522463547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522468452
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1465522543107
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1465522543200
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1465522543263
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1465522543263
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1465522543278
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1465522543278
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1465522543278
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1465522543294
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1465522543310
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1465522543310
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1465522543310
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1465522543325
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1465522543325
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1465522543341
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1465522543575
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1465522543778
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1465522543778
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1465522551375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522551396
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1465522555720
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1465522555751
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1465522555767
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1465522562070
opened,editor,com.roku.brightscript.plugin,1.0.0.201407311702,"com.roku.brightscript.ide.eclipse.core.editors.brs.BrightScriptEditor",1465522562117
activated,editor,com.roku.brightscript.plugin,1.0.0.201407311702,"com.roku.brightscript.ide.eclipse.core.editors.brs.BrightScriptEditor",1465522562210
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1465522594276
activated,editor,com.roku.brightscript.plugin,1.0.0.201407311702,"com.roku.brightscript.ide.eclipse.core.editors.brs.BrightScriptEditor",1465522594292
error,log,,,"throwable: Couldn't retrieve the explicit source declaration line for member named: 'roString'",1465522611067
error,log,,,"throwable: Couldn't retrieve the explicit source declaration line for member named: 'roString'",1465522617119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1465522619678
error,log,,,"throwable: Couldn't retrieve the explicit source declaration line for member named: 'roString'",1465522623032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1465522626965
error,log,,,"throwable: Couldn't retrieve the explicit source declaration line for member named: 'roString'",1465522633082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1465522635658
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522636173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522641137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522646121
error,log,,,"Unhandled event loop exception",1465522664949
error,log,,,"Unhandled event loop exception",1465522671315
error,log,,,"Unhandled event loop exception",1465522676276
error,log,,,"Unhandled event loop exception",1465522677321
error,log,,,"Unhandled event loop exception",1465522680987
error,log,,,"Unhandled event loop exception",1465522683030
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1465522687182
error,log,,,"Unhandled event loop exception",1465522693094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522722050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1465522722066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522725313
error,log,,,"Unhandled event loop exception",1465522738590
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1465522785331
error,log,,,"Unhandled event loop exception",1465522791730
error,log,,,"Unhandled event loop exception",1465522793010
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1465522794788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522797487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1465522797502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522799390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522800950
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1465522801090
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1465522801264
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1465522801404
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1465522801420
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1465522801420
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1465522801420
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1465522801420
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1465522801420
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1465522801420
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1465522801420
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1465522801420
